nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
6.036212861044442768e+00,0.000000000000000000e+00,4.710127648966674485e+01
6.803276173135813565e+00,0.000000000000000000e+00,4.686184381275531763e+01
3.205081519490192932e+01,-2.000000000000000000e+00,3.845108415467799290e+01
3.120475047587519768e+01,-2.000000000000000000e+00,3.745901282628911844e+01
3.110651328312505015e+01,-2.000000000000000000e+00,3.736001754526855478e+01
1.259610775469667932e+00,0.000000000000000000e+00,3.389409954173493844e+01
5.293509062318957348e+00,0.000000000000000000e+00,3.373089482444451193e+01
4.486716874948274203e+00,-2.000000000000000000e+00,2.966134633149712485e+01
1.971062401721426795e+03,1.975000000000000000e+03,2.481688453317230270e+01
1.566663907969874980e+00,0.000000000000000000e+00,2.146988531690697855e+01
1.328726309691301788e+00,0.000000000000000000e+00,1.941247500891727995e+01
4.427187784490606570e-01,0.000000000000000000e+00,1.763403919404854037e+01
1.322602002813870747e+01,3.000000000000000000e+00,1.725875376688418683e+01
1.364785235454771239e+01,5.000000000000000000e+00,1.713602012176555078e+01
4.974137217578415715e+01,4.900000000000000000e+01,1.672136767899499077e+01
1.176313829347016515e+01,3.000000000000000000e+00,1.658490328428529992e+01
8.459654059422328842e+00,2.000000000000000000e+00,1.629448711882059442e+01
9.239510055449805748e+00,3.000000000000000000e+00,1.597886871654322505e+01
8.978730447736488429e+00,3.000000000000000000e+00,1.565966118113513872e+01
5.368830588430025808e-01,0.000000000000000000e+00,1.465420247224161798e+01
6.384714061077546887e+01,6.800000000000000000e+01,1.427825148629595020e+01
6.511528593892245453e+01,6.800000000000000000e+01,1.422978101629924019e+01
6.702954564263841064e+01,7.000000000000000000e+01,1.416984281037226623e+01
6.017793594306049876e+00,2.000000000000000000e+00,1.415134138503155903e+01
3.032111230654638945e+00,-2.000000000000000000e+00,1.241061908594189411e+01
2.389638334850616719e+00,-2.000000000000000000e+00,1.189983987646295738e+01
1.675080691881155326e-01,0.000000000000000000e+00,1.141142212003676981e+01
3.631606389141769142e+01,4.100000000000000000e+01,1.119264676268050174e+01
9.493172225440702050e+00,1.200000000000000000e+01,1.062857764745438338e+01
9.855168418439129718e-01,-2.000000000000000000e+00,9.502080622797848264e+00
1.050773814450053756e+01,1.000000000000000000e+01,8.778646732704936895e+00
2.178018703964247127e+00,-2.000000000000000000e+00,8.690090691132914102e+00
4.099809649921376753e+00,2.000000000000000000e+00,8.493059268874411316e+00
1.478366299759993296e+01,1.500000000000000000e+01,8.195485134202343147e+00
3.708516096995779221e-01,-2.000000000000000000e+00,8.089927477169167602e+00
6.810394769510883517e-01,-2.000000000000000000e+00,7.804460418795878596e+00
1.702391790118348014e-01,0.000000000000000000e+00,6.922436035538527044e+00
1.302739385914094150e+01,1.200000000000000000e+01,6.803796282181683530e+00
1.982438136224447689e+01,2.200000000000000000e+01,5.885914585112937303e+00
6.924687577588347409e+00,8.000000000000000000e+00,5.876712505419527943e+00
1.108747827526276541e+00,-2.000000000000000000e+00,5.699872484018950303e+00
6.769841926673839105e-02,0.000000000000000000e+00,4.609726202220392643e+00
-9.135148555822230065e-01,-2.000000000000000000e+00,4.409786343367248840e+00
-1.427046263345195687e+00,-2.000000000000000000e+00,4.273451600955983309e+00
2.929901514524538619e+00,4.000000000000000000e+00,4.230114610391798813e+00
-1.539187287925184222e+00,-2.000000000000000000e+00,3.925190060233321176e+00
7.682694695026069942e-01,-2.000000000000000000e+00,3.689863388315615556e+00
-1.652818008772655833e+00,-2.000000000000000000e+00,3.468573176355735921e+00
-1.645121244723992460e+00,-2.000000000000000000e+00,3.467853815883291002e+00
5.373086154100803036e+00,5.000000000000000000e+00,2.859247830438143900e+00
2.981461557560208586e+00,5.000000000000000000e+00,2.841474197968176796e+00
3.676156583629893060e+00,5.000000000000000000e+00,2.771973458459443762e+00
-1.066705288421749609e+00,-2.000000000000000000e+00,2.766211693296642071e+00
-9.294049491020441867e-01,0.000000000000000000e+00,2.707617242118347978e+00
-1.194322602002813927e+00,-2.000000000000000000e+00,2.628754008974846013e+00
5.351568319126045026e+00,5.000000000000000000e+00,2.624450030158736791e+00
2.952909045766779705e+00,5.000000000000000000e+00,2.533009832290572305e+00
2.396341968054291005e+00,2.000000000000000000e+00,2.532498662528488875e+00
-6.505834643714308863e-01,-2.000000000000000000e+00,2.467411757318200838e+00
-9.280807746420590698e-01,0.000000000000000000e+00,2.394276158057607073e+00
8.155259455433253590e-01,0.000000000000000000e+00,2.359760306159273568e+00
-6.850947612347927373e-01,-2.000000000000000000e+00,2.326505559714365123e+00
3.446164032111230568e+00,3.000000000000000000e+00,2.324956622699235975e+00
1.146238516924604767e-01,0.000000000000000000e+00,2.303508832040296550e+00
-7.072746834395431392e-01,-2.000000000000000000e+00,2.296156692968056579e+00
4.098319953653893899e-01,1.000000000000000000e+00,2.277389445468878115e+00
2.611520317801870217e+00,1.000000000000000000e+00,2.265328237325086480e+00
1.642638417611520296e+00,2.000000000000000000e+00,2.228243180744837293e+00
-1.339402466274931758e+00,-2.000000000000000000e+00,2.221886543782052748e+00
-4.116527352478688839e-01,-2.000000000000000000e+00,2.211719316150715375e+00
1.712488620375734572e+00,1.000000000000000000e+00,2.185117884560617618e+00
5.995282628486303445e+00,6.000000000000000000e+00,2.178812967273026757e+00
6.051477282131920710e-01,1.000000000000000000e+00,2.167854041562587319e+00
-1.213605892576346879e+00,-2.000000000000000000e+00,2.148768158918533899e+00
-8.463957626417280000e-01,-2.000000000000000000e+00,2.125206671392441571e+00
4.027724902755938530e+00,4.000000000000000000e+00,2.119490040882602511e+00
-1.755193246710254007e+00,-2.000000000000000000e+00,2.097906911479350267e+00
3.456426384176115363e+00,5.000000000000000000e+00,2.065624676520676051e+00
-2.326409004386327806e-01,-2.000000000000000000e+00,2.048712541116724850e+00
2.115948026152445482e+00,2.000000000000000000e+00,2.020268004951730312e+00
9.991723909625093158e-01,1.000000000000000000e+00,2.009947778095348969e+00
1.337333443681204992e+00,2.000000000000000000e+00,2.005393474185856562e+00
2.711247206819498601e+00,1.000000000000000000e+00,2.000859318508658724e+00
5.468840519738475958e-01,2.000000000000000000e+00,1.988133924790077112e+00
-2.859389224530332063e-01,-2.000000000000000000e+00,1.973235653492133590e+00
-3.878175949681370582e-01,-2.000000000000000000e+00,1.952016609728610685e+00
-4.104113216916328577e-01,-2.000000000000000000e+00,1.946222502424650447e+00
-1.717785318215674817e+00,-2.000000000000000000e+00,1.924238471844106790e+00
1.238434163701067625e+00,2.000000000000000000e+00,1.923731390423178311e+00
4.501365554911859745e-01,2.000000000000000000e+00,1.901808494652873049e+00
-8.144500537945874585e-01,-2.000000000000000000e+00,1.883602850163851983e+00
1.774393776380038146e+00,2.000000000000000000e+00,1.876272994647508074e+00
-1.351651080029793839e+00,-2.000000000000000000e+00,1.865076366691775567e+00
-3.485061656873292835e-01,-2.000000000000000000e+00,1.852846865662812759e+00
1.977157990565256984e+00,3.000000000000000000e+00,1.842505652586666764e+00
1.315898369610196128e-01,1.000000000000000000e+00,1.787400433903095331e+00
-6.605975337250682422e-01,-2.000000000000000000e+00,1.767105204355730486e+00
-4.546056442936357023e-01,-2.000000000000000000e+00,1.746583693107355062e+00
1.651493834312670606e+00,2.000000000000000000e+00,1.739404155892706028e+00
-7.244061905156004011e-01,-2.000000000000000000e+00,1.693131638673017081e+00
3.391459074733095935e+00,3.000000000000000000e+00,1.683674393036120209e+00
9.695439874203426456e-01,2.000000000000000000e+00,1.657277560929126148e+00
-1.161880327733178841e+00,-2.000000000000000000e+00,1.648931149820784370e+00
3.749565505255317177e+00,4.000000000000000000e+00,1.644126505818762407e+00
-1.281718116361830750e+00,-2.000000000000000000e+00,1.642536243412833885e+00
-9.559711992054953367e-01,-2.000000000000000000e+00,1.629676387415127659e+00
-1.097326822808905034e+00,-2.000000000000000000e+00,1.623850408086256580e+00
-1.409666473557891209e+00,-2.000000000000000000e+00,1.622744258573647125e+00
-1.414797649590333606e+00,-2.000000000000000000e+00,1.615457336703326474e+00
-3.657204336671356359e-01,0.000000000000000000e+00,1.600372417026573624e+00
-9.796408176777290366e-01,-2.000000000000000000e+00,1.593430599157437788e+00
-1.456591905983613433e+00,-2.000000000000000000e+00,1.593352450445284507e+00
-1.330050484151287016e+00,-2.000000000000000000e+00,1.589029641205244481e+00
-1.133079533228502855e+00,-2.000000000000000000e+00,1.579738257714467631e+00
-3.524786890672846340e-01,1.000000000000000000e+00,1.576376156331343870e+00
-4.383845071588181597e-01,1.000000000000000000e+00,1.567507037876975318e+00
-1.194736406521559324e+00,-2.000000000000000000e+00,1.565074021940496163e+00
7.196060580981544774e-01,1.000000000000000000e+00,1.551510793501533980e+00
-1.512041711495489549e-01,0.000000000000000000e+00,1.551263390393019082e+00
-4.423570305387735102e-01,1.000000000000000000e+00,1.541948454976076466e+00
6.691963916245965649e+00,7.000000000000000000e+00,1.535248613604656143e+00
-1.189687991392865962e+00,-2.000000000000000000e+00,1.534001380491229805e+00
-1.588843830174625493e+00,-2.000000000000000000e+00,1.527950740119493611e+00
-1.557642969461226601e+00,-2.000000000000000000e+00,1.524404949600354220e+00
2.665645948853761382e+00,2.000000000000000000e+00,1.515600947809992327e+00
2.738889348671687429e+00,3.000000000000000000e+00,1.512758395123918076e+00
-7.813456922949598704e-01,-2.000000000000000000e+00,1.508296329752084164e+00
-6.968468095671604967e-01,-2.000000000000000000e+00,1.503961770344439008e+00
-1.444177770421253060e+00,-2.000000000000000000e+00,1.503206259254446397e+00
-9.196391624596540471e-01,-2.000000000000000000e+00,1.493259694759492495e+00
-1.278655962923115064e-01,1.000000000000000000e+00,1.491775783801360111e+00
-1.417859803029049015e+00,-2.000000000000000000e+00,1.491603186980268392e+00
-1.771000579326326152e+00,-2.000000000000000000e+00,1.490552293430659869e+00
-1.653976661425142769e+00,-2.000000000000000000e+00,1.488522015979661495e+00
-5.205660845816436483e-02,1.000000000000000000e+00,1.487130824548599239e+00
-1.357940908714723172e+00,-2.000000000000000000e+00,1.486703615822136948e+00
6.999917239096250521e-01,1.000000000000000000e+00,1.485271283970612144e+00
-1.657700902093850737e-01,1.000000000000000000e+00,1.454059732374727743e+00
-1.180749813787966618e+00,-2.000000000000000000e+00,1.447335930801520565e+00
-1.334354051146238618e+00,-2.000000000000000000e+00,1.445045920356962776e+00
-1.498468923280642295e+00,-2.000000000000000000e+00,1.442739219599734612e+00
-2.305718778449060702e-01,1.000000000000000000e+00,1.434596550876145127e+00
-1.345195729537366658e+00,-2.000000000000000000e+00,1.423522510536526120e+00
-1.084250600016552157e+00,-2.000000000000000000e+00,1.419535754604894340e+00
-7.835802366961847065e-01,-2.000000000000000000e+00,1.412253580991127189e+00
-1.024497227509724384e+00,-2.000000000000000000e+00,1.407665986885488385e+00
-1.433501613837623090e+00,-2.000000000000000000e+00,1.398125941703234565e+00
3.186625837954150331e+00,3.000000000000000000e+00,1.397854811703263200e+00
-1.048249606885707230e+00,-2.000000000000000000e+00,1.374592111949978213e+00
2.588181742944632990e+00,2.000000000000000000e+00,1.367224688161367663e+00
3.146569560539601018e-01,1.000000000000000000e+00,1.362400304673760720e+00
7.921046097823388754e-01,1.000000000000000000e+00,1.360701156447352567e+00
2.601009683025738539e+00,3.000000000000000000e+00,1.349515614126838736e+00
-1.710254075974509735e+00,-2.000000000000000000e+00,1.348568765691336768e+00
-9.958619548125465792e-01,-2.000000000000000000e+00,1.335222178195108356e+00
3.045601257965737108e-01,1.000000000000000000e+00,1.333529767846796110e+00
-1.651245551601423500e+00,-2.000000000000000000e+00,1.332074562332612233e+00
5.760158900935198334e-01,1.000000000000000000e+00,1.331844062773087201e+00
7.004882893321194848e-01,1.000000000000000000e+00,1.328301645660007413e+00
-1.269635024414466518e+00,-2.000000000000000000e+00,1.323634904144094904e+00
-1.339071422659935395e+00,-2.000000000000000000e+00,1.315239094539688347e+00
-9.813787966564594401e-01,-2.000000000000000000e+00,1.313065955009721897e+00
-1.243068774311015368e+00,-2.000000000000000000e+00,1.303967646744539799e+00
-1.286352726971778493e+00,-2.000000000000000000e+00,1.289740119490561554e+00
1.511958950591740569e+00,1.000000000000000000e+00,1.289091929018316041e+00
-6.638252089712819437e-01,0.000000000000000000e+00,1.285537875933433716e+00
-4.902755938094843779e-01,0.000000000000000000e+00,1.284093358326604095e+00
-1.477613175535876788e+00,-2.000000000000000000e+00,1.282128907892947867e+00
3.265000413804518775e+00,3.000000000000000000e+00,1.278598811090381426e+00
-1.854754613920384099e+00,-2.000000000000000000e+00,1.278165892318119834e+00
-1.015641810808574075e+00,-2.000000000000000000e+00,1.273363751140099920e+00
-1.418687412066539810e+00,-2.000000000000000000e+00,1.271569196568860916e+00
2.189025904162873459e+00,2.000000000000000000e+00,1.267116194635261373e+00
6.516593561201687868e-01,1.000000000000000000e+00,1.251493661257837120e+00
3.206819498468923335e+00,3.000000000000000000e+00,1.251272895661140083e+00
1.721178515269386811e+00,2.000000000000000000e+00,1.251123815528673022e+00
-1.406273276504179437e+00,-2.000000000000000000e+00,1.242126722789712812e+00
-5.123727551104858557e-01,0.000000000000000000e+00,1.237998757285954099e+00
-1.469585367872217274e+00,-2.000000000000000000e+00,1.234942332319855174e+00
-3.566994951584871038e-02,0.000000000000000000e+00,1.233200484735014202e+00
2.354547711661011400e-01,0.000000000000000000e+00,1.229756419155284997e+00
3.077050401390383216e-01,1.000000000000000000e+00,1.229245566521454114e+00
4.417777042125299869e-01,0.000000000000000000e+00,1.228768732959614862e+00
-1.525200695191591516e+00,-2.000000000000000000e+00,1.227868765610828694e+00
-1.116941156997434348e+00,-2.000000000000000000e+00,1.225260424941023274e+00
-1.212364479020110908e+00,-2.000000000000000000e+00,1.224899361033726652e+00
-1.826450384838202323e+00,-2.000000000000000000e+00,1.224561274527196097e+00
-1.171480592568070911e+00,-2.000000000000000000e+00,1.224413450848162777e+00
-1.213440370768848808e+00,-2.000000000000000000e+00,1.223393906103095174e+00
2.773069601920052918e+00,3.000000000000000000e+00,1.217603673746132653e+00
-1.183729206322932992e+00,-2.000000000000000000e+00,1.207514649900593984e+00
-1.261524455847057746e+00,-2.000000000000000000e+00,1.202413595227119103e+00
-1.689067284614748088e+00,-2.000000000000000000e+00,1.201836775612526775e+00
3.017214267979806408e+00,3.000000000000000000e+00,1.196024319565358374e+00
-1.830505669121906820e+00,-2.000000000000000000e+00,1.193754458444559186e+00
-8.497889596954398828e-01,0.000000000000000000e+00,1.193598159863993979e+00
2.659604402880079377e+00,2.000000000000000000e+00,1.192577978011450268e+00
1.386741703219399158e+00,1.000000000000000000e+00,1.191703367621127940e+00
-1.692543242572208895e+00,-2.000000000000000000e+00,1.187286725248571484e+00
-1.895307456757427733e+00,-2.000000000000000000e+00,1.177198047892749733e+00
-1.844078457336754129e+00,-2.000000000000000000e+00,1.167019113095492111e+00
-6.306380865679053760e-02,0.000000000000000000e+00,1.160893636845000243e+00
-9.701233137465861134e-01,-2.000000000000000000e+00,1.159405171737581286e+00
2.979558056773980113e+00,3.000000000000000000e+00,1.158681713022714721e+00
-1.829843581891914261e-01,0.000000000000000000e+00,1.158126977854187833e+00
2.375237937598278712e-02,0.000000000000000000e+00,1.149439088534090381e+00
-1.688901762807249796e+00,-2.000000000000000000e+00,1.148985343641816259e+00
-2.102954564263841697e-01,0.000000000000000000e+00,1.141580524949906472e+00
1.442191508731275329e+00,1.000000000000000000e+00,1.141425789082587849e+00
-7.686832740213522808e-01,0.000000000000000000e+00,1.127275384797857383e+00
-1.741372175784159593e+00,-2.000000000000000000e+00,1.120216962163156138e+00
-1.492510138210709325e+00,-2.000000000000000000e+00,1.118563952363362368e+00
-6.587767938425888037e-01,0.000000000000000000e+00,1.102168707768155453e+00
-1.255234627162128636e+00,-2.000000000000000000e+00,1.100993675531620752e+00
-1.507738144500538002e+00,-2.000000000000000000e+00,1.100887308628332395e+00
-1.015310767193577712e+00,-2.000000000000000000e+00,1.099689132755459209e+00
-1.818174294463295482e+00,-2.000000000000000000e+00,1.096650567265244236e+00
-2.822146817843250791e-02,0.000000000000000000e+00,1.092940657850005604e+00
-1.474054456674666946e+00,-2.000000000000000000e+00,1.089270996050157647e+00
2.273442025986923687e-01,0.000000000000000000e+00,1.078806751419073562e+00
-1.033931970537118161e+00,-2.000000000000000000e+00,1.073562117270167704e+00
-1.039394190184556921e+00,-2.000000000000000000e+00,1.065714988680977582e+00
-8.168501200033104204e-02,0.000000000000000000e+00,1.065448144134960140e+00
-1.041628734585781757e+00,-2.000000000000000000e+00,1.062480001963669540e+00
-1.698667549449639935e+00,-2.000000000000000000e+00,1.061770453783660084e+00
-8.797484068526027767e-02,0.000000000000000000e+00,1.052832719984573950e+00
-1.830422908218157785e+00,-2.000000000000000000e+00,1.046448241410522284e+00
-1.449226185549946200e+00,-2.000000000000000000e+00,1.044075448298317443e+00
-5.564843168087395542e-01,0.000000000000000000e+00,1.042988890570136995e+00
2.628320781262931227e+00,3.000000000000000000e+00,1.042099364605582057e+00
-1.867913597616485955e-01,0.000000000000000000e+00,1.029057749968264490e+00
-1.154928411818257006e+00,-2.000000000000000000e+00,1.025293542708222594e+00
-1.068443267400480012e+00,-2.000000000000000000e+00,1.022481602191165129e+00
-1.554249772407514663e-01,0.000000000000000000e+00,1.021741307883257122e+00
-1.161135479599437303e+00,-2.000000000000000000e+00,1.019598937319724286e+00
2.253786311346519800e-01,0.000000000000000000e+00,1.019356653314134054e+00
-1.306380865679053205e+00,-2.000000000000000000e+00,1.014411507827614134e+00
-1.790863196226102794e+00,-2.000000000000000000e+00,1.011090994173547974e+00
-1.150045518497061936e+00,-2.000000000000000000e+00,1.009799189587241131e+00
-1.171728875279318016e+00,-2.000000000000000000e+00,1.002135540795261903e+00
-1.081602251096581924e+00,-2.000000000000000000e+00,1.002006601375176942e+00
-1.886120996441281172e-01,0.000000000000000000e+00,9.996752358891339840e-01
-7.528759414052801358e-01,0.000000000000000000e+00,9.939021047263496556e-01
8.615410080278076976e-02,0.000000000000000000e+00,9.929534725327769928e-01
-1.915645948853761382e+00,-2.000000000000000000e+00,9.913799053874339240e-01
-1.372755110485806451e+00,-2.000000000000000000e+00,9.896890829305088344e-01
-1.595712985185798294e+00,-2.000000000000000000e+00,9.879710994628239096e-01
-1.762972771662666638e+00,-2.000000000000000000e+00,9.847447668813896771e-01
-1.602002813870727405e+00,-2.000000000000000000e+00,9.806128442303357895e-01
-4.868823967557725507e-01,0.000000000000000000e+00,9.794998301325451573e-01
-6.074650335181660532e-01,0.000000000000000000e+00,9.760521840175988562e-01
-1.899611023752379335e+00,-2.000000000000000000e+00,9.660815676140027675e-01
-3.561201688322436221e-01,0.000000000000000000e+00,9.652839712775835856e-01
2.081353968385334596e+00,2.000000000000000000e+00,9.647013873661237637e-01
3.563684515434908384e-01,0.000000000000000000e+00,9.639482249529595093e-01
1.729951171066788085e+00,2.000000000000000000e+00,9.597472817997045880e-01
-1.699081353968385333e+00,-2.000000000000000000e+00,9.521298949404367606e-01
-2.986013407266407405e-01,0.000000000000000000e+00,9.449222842131449474e-01
-1.771993710171315017e+00,-2.000000000000000000e+00,9.428265198443550599e-01
-1.878920797815112120e+00,-2.000000000000000000e+00,9.402342690039863227e-01
-1.394107423653066391e+00,-2.000000000000000000e+00,9.365918928726852943e-01
-1.659190598361334201e+00,-2.000000000000000000e+00,9.358531637447210505e-01
-1.865927335926508279e+00,-2.000000000000000000e+00,9.327641813318274799e-01
-1.415211454109078781e+00,-2.000000000000000000e+00,9.326347137484104488e-01
-3.138293470164694177e-01,0.000000000000000000e+00,9.318390518473849138e-01
-1.760820988165190837e+00,-2.000000000000000000e+00,9.309866431653085472e-01
-4.709095423322022800e-01,0.000000000000000000e+00,9.300862277086857643e-01
-3.250848299263427998e-01,0.000000000000000000e+00,9.218878717275903467e-01
-1.473475130348423479e+00,-2.000000000000000000e+00,9.169903877840147599e-01
-1.679218737068608691e+00,-2.000000000000000000e+00,9.149304487959969423e-01
-1.866341140445253677e+00,-2.000000000000000000e+00,9.144096866552422487e-01
-3.343540511462385068e-01,0.000000000000000000e+00,9.135072752578512478e-01
-4.957378134569229711e-01,0.000000000000000000e+00,9.034555535371383561e-01
3.307705040139038211e+00,4.000000000000000000e+00,9.032458531985134709e-01
-1.510634776131755341e+00,-2.000000000000000000e+00,8.902993363600262278e-01
-1.485723744103285560e+00,-2.000000000000000000e+00,8.901554209778871352e-01
-1.487792766697012325e+00,-2.000000000000000000e+00,8.855254813154820326e-01
-1.780104278738723789e+00,-2.000000000000000000e+00,8.659531098338000277e-01
-1.752793180501531101e+00,-2.000000000000000000e+00,8.658506582679734720e-01
6.735082347099230482e-01,1.000000000000000000e+00,8.635726228346407574e-01
-1.678887693453612551e+00,-2.000000000000000000e+00,8.603606777320605969e-01
-3.910452702143507597e-01,0.000000000000000000e+00,8.583009676341758487e-01
-1.758917487378962141e+00,-2.000000000000000000e+00,8.575010241105474051e-01
-1.527600761400314422e+00,-2.000000000000000000e+00,8.528954800163344174e-01
-4.185218902590416290e-01,0.000000000000000000e+00,8.288303576293448716e-01
8.628651824877927590e-01,1.000000000000000000e+00,8.241858194299060969e-01
-1.917156335347181884e+00,-2.000000000000000000e+00,8.159257270091957448e-01
-1.898783414714888762e+00,-2.000000000000000000e+00,8.157805967135426384e-01
2.518000496565422353e+00,3.000000000000000000e+00,8.098558499658634613e-01
2.264090043863279167e+00,2.000000000000000000e+00,8.040846166171627951e-01
4.879582885045104512e-01,0.000000000000000000e+00,8.015439629675991107e-01
-1.801456591905983506e+00,-2.000000000000000000e+00,7.845173971741408181e-01
-1.882479516676322184e+00,-2.000000000000000000e+00,7.702745782528801488e-01
-1.810891334933377506e+00,-2.000000000000000000e+00,7.635713392530220078e-01
-1.814532814698336605e+00,-2.000000000000000000e+00,7.606654568506021619e-01
1.855168418439129274e+00,2.000000000000000000e+00,7.562558610952238025e-01
1.402383514027973233e+00,1.000000000000000000e+00,7.546710375870885334e-01
